Hotel_name,Price,Rating,Type,Pagenum,Original_price,Discount
Perch Wine & Coffee Bar,₹ 1200 for two approx.,4.3,European,123,₹ 1200 for two approx.,15% Off + 25% Off
Mashaya,₹ 1200 for two approx.,3.6,Multicuisine,123,₹ 1200 for two approx.,15% Off + 25% Off
Mashaya,₹ 1200 for two approx.,3.6,Multicuisine,123,₹ 1200 for two approx.,15% Off + 25% Off
Spice Art – The Indian Restaurant,₹ 2500 for two approx.,4.8,Indian,123,₹ 2500 for two approx.,15% Off + 25% Off
Spice Art – The Indian Restaurant,₹ 2500 for two approx.,4.8,Indian,123,₹ 2500 for two approx.,15% Off + 25% Off
Raqs Sky Bar,₹ 1200 for two approx.,2.7,"Cocktail Menu, Multicuisine",123,₹ 1200 for two approx.,15% Off + 25% Off
Raqs Sky Bar,₹ 1200 for two approx.,2.7,"Cocktail Menu, Multicuisine",123,₹ 1200 for two approx.,15% Off + 25% Off
Cafe 9,₹ 1500 for two approx.,4.5,,123,₹ 1500 for two approx.,15% Off + 25% Off
Cafe 9,₹ 1500 for two approx.,4.5,,123,₹ 1500 for two approx.,15% Off + 25% Off
Poiz,₹ 1500 for two approx.,4.6,Multicuisine,123,₹ 1500 for two approx.,15% Off + 25% Off
Poiz,₹ 1500 for two approx.,4.6,Multicuisine,123,₹ 1500 for two approx.,15% Off + 25% Off
Dravidam Cafe ,₹ 700 for two approx.,1.0,South Indian,123,₹ 700 for two approx.,15% Off + 25% Off
Dravidam Cafe ,₹ 700 for two approx.,1.0,South Indian,123,₹ 700 for two approx.,15% Off + 25% Off
The Chinese Panda,₹ 800 for two approx.,3.7,Chinese,123,₹ 800 for two approx.,15% Off + 25% Off
The Chinese Panda,₹ 800 for two approx.,3.7,Chinese,123,₹ 800 for two approx.,15% Off + 25% Off
Oudh 1590,₹ 1200 for two approx.,4.0,Indian,123,₹ 1200 for two approx.,15% Off + 25% Off
Oudh 1590,₹ 1200 for two approx.,4.0,Indian,123,₹ 1200 for two approx.,15% Off + 25% Off
Celgar,₹ 1200 for two approx.,3.7,Multicuisine,124,₹ 1200 for two approx.,15% Off + 25% Off
Celgar,₹ 1200 for two approx.,3.7,Multicuisine,124,₹ 1200 for two approx.,15% Off + 25% Off
Connexions,₹ 2500 for two approx.,4.6,Cocktail Menu,124,₹ 2500 for two approx.,15% Off + 25% Off
Connexions,₹ 2500 for two approx.,4.6,Cocktail Menu,124,₹ 2500 for two approx.,15% Off + 25% Off
The Backyard,₹ 1400 for two approx.,4.2,"Cocktail Menu, Multicuisine",124,₹ 1400 for two approx.,15% Off + 25% Off
The Backyard,₹ 1400 for two approx.,4.2,"Cocktail Menu, Multicuisine",124,₹ 1400 for two approx.,15% Off + 25% Off
Caeli,₹ 2500 for two approx.,4.2,Multicuisine,124,₹ 2500 for two approx.,15% Off + 25% Off
Caeli,₹ 2500 for two approx.,4.2,Multicuisine,124,₹ 2500 for two approx.,15% Off + 25% Off
Hype,₹ 1500 for two approx.,2.7,"Chinese, Indian, Continental",124,₹ 1500 for two approx.,15% Off + 25% Off
Hype,₹ 1500 for two approx.,2.7,"Chinese, Indian, Continental",124,₹ 1500 for two approx.,15% Off + 25% Off
Kiiza Cafe and Lounge,₹ 1500 for two approx.,1.0,Multicuisine,124,₹ 1500 for two approx.,15% Off + 25% Off
Kiiza Cafe and Lounge,₹ 1500 for two approx.,1.0,Multicuisine,124,₹ 1500 for two approx.,15% Off + 25% Off
Oh! Calcutta,₹ 1700 for two approx.,4.7,Bengali,124,₹ 1700 for two approx.,15% Off + 25% Off
Oh! Calcutta,₹ 1700 for two approx.,4.7,Bengali,124,₹ 1700 for two approx.,15% Off + 25% Off
Jalisco Brews & Bites,₹ 1400 for two approx.,4.3,Multicuisine,124,₹ 1400 for two approx.,15% Off + 25% Off
Jalisco Brews & Bites,₹ 1400 for two approx.,4.3,Multicuisine,124,₹ 1400 for two approx.,15% Off + 25% Off
Poppy's Tea Room,₹ 1200 for two approx.,5.0,"British, Continental",124,₹ 1200 for two approx.,15% Off + 25% Off
Poppy's Tea Room,₹ 1200 for two approx.,5.0,"British, Continental",124,₹ 1200 for two approx.,15% Off + 25% Off
Cosy Cuisine,₹ 1000 for two approx.,4.4,Multicuisine,125,₹ 1000 for two approx.,15% Off + 25% Off
Cosy Cuisine,₹ 1000 for two approx.,4.4,Multicuisine,125,₹ 1000 for two approx.,15% Off + 25% Off
Zura,₹ 2000 for two approx.,4.0,Multicuisine,125,₹ 2000 for two approx.,15% Off + 25% Off
Zura,₹ 2000 for two approx.,4.0,Multicuisine,125,₹ 2000 for two approx.,15% Off + 25% Off
Saundhee Potli,₹ 400 for two approx.,3.5,"Biryani, Chinese, Mughlai, North Indian",125,₹ 400 for two approx.,15% Off + 25% Off
Saundhee Potli,₹ 400 for two approx.,3.5,"Biryani, Chinese, Mughlai, North Indian",125,₹ 400 for two approx.,15% Off + 25% Off
145 Cafe & Bar,₹ 1500 for two approx.,4.1,Multicuisine,125,₹ 1500 for two approx.,15% Off + 25% Off
145 Cafe & Bar,₹ 1500 for two approx.,4.1,Multicuisine,125,₹ 1500 for two approx.,15% Off + 25% Off
Suribachi,₹ 1700 for two approx.,3.8,Multicuisine,125,₹ 1700 for two approx.,15% Off + 25% Off
Suribachi,₹ 1700 for two approx.,3.8,Multicuisine,125,₹ 1700 for two approx.,15% Off + 25% Off
Kunga Cafe & Restaurant,₹ 1200 for two approx.,4.3,Multicuisine,125,₹ 1200 for two approx.,15% Off + 25% Off
Kunga Cafe & Restaurant,₹ 1200 for two approx.,4.3,Multicuisine,125,₹ 1200 for two approx.,15% Off + 25% Off
The Bartender’s Code,₹ 1500 for two approx.,4.0,Multicuisine,125,₹ 1500 for two approx.,15% Off + 25% Off
The Bartender’s Code,₹ 1500 for two approx.,4.0,Multicuisine,125,₹ 1500 for two approx.,15% Off + 25% Off
Baclaavi,₹ 1500 for two approx.,4.0,European,125,₹ 1500 for two approx.,15% Off + 25% Off
Baclaavi,₹ 1500 for two approx.,4.0,European,125,₹ 1500 for two approx.,15% Off + 25% Off
Thalaivar,₹ 800 for two approx.,3.6,South Indian,125,₹ 800 for two approx.,15% Off + 25% Off
Thalaivar,₹ 800 for two approx.,3.6,South Indian,125,₹ 800 for two approx.,15% Off + 25% Off
The Pavilion,₹ 4500 for two approx.,4.3,Multicuisine,126,₹ 4500 for two approx.,15% Off + 25% Off
The Pavilion,₹ 4500 for two approx.,4.3,Multicuisine,126,₹ 4500 for two approx.,15% Off + 25% Off
Tirathvasi By Chef Mukesh Aswal ,₹ 900 for two approx.,3.3,Multicuisine,126,₹ 900 for two approx.,15% Off + 25% Off
Tirathvasi By Chef Mukesh Aswal ,₹ 900 for two approx.,3.3,Multicuisine,126,₹ 900 for two approx.,15% Off + 25% Off
Kibou,₹ 1500 for two approx.,3.5,Multicuisine,126,₹ 1500 for two approx.,15% Off + 25% Off
Kibou,₹ 1500 for two approx.,3.5,Multicuisine,126,₹ 1500 for two approx.,15% Off + 25% Off
Ashirwad Restaurant,₹ 600 for two approx.,3.9,Multicuisine,126,₹ 600 for two approx.,15% Off + 25% Off
Ashirwad Restaurant,₹ 600 for two approx.,3.9,Multicuisine,126,₹ 600 for two approx.,15% Off + 25% Off
Privya,₹ 1000 for two approx.,4.7,Multicuisine,126,₹ 1000 for two approx.,15% Off + 25% Off
Privya,₹ 1000 for two approx.,4.7,Multicuisine,126,₹ 1000 for two approx.,15% Off + 25% Off
Tangerine ,₹ 1600 for two approx.,4.1,Indian,126,₹ 1600 for two approx.,15% Off + 25% Off
Tangerine ,₹ 1600 for two approx.,4.1,Indian,126,₹ 1600 for two approx.,15% Off + 25% Off
Tripti Restaurant & Bar,₹ 1200 for two approx.,4.2,Multicuisine,126,₹ 1200 for two approx.,15% Off + 25% Off
Tripti Restaurant & Bar,₹ 1200 for two approx.,4.2,Multicuisine,126,₹ 1200 for two approx.,15% Off + 25% Off
Pukkht,₹ 2000 for two approx.,4.3,Indian,126,₹ 2000 for two approx.,15% Off + 25% Off
Pukkht,₹ 2000 for two approx.,4.3,Indian,126,₹ 2000 for two approx.,15% Off + 25% Off
Cafe Ifittin,₹ 1100 for two approx.,4.0,Continental,126,₹ 1100 for two approx.,15% Off + 25% Off
Cafe Ifittin,₹ 1100 for two approx.,4.0,Continental,126,₹ 1100 for two approx.,15% Off + 25% Off
The Bridge Restaurant,₹ 2000 for two approx.,4.8,Multicuisine,127,₹ 2000 for two approx.,15% Off + 25% Off
The Bridge Restaurant,₹ 2000 for two approx.,4.8,Multicuisine,127,₹ 2000 for two approx.,15% Off + 25% Off
KUTUMBH,₹ 1300 for two approx.,3.7,Multicuisine,127,₹ 1300 for two approx.,15% Off + 25% Off
KUTUMBH,₹ 1300 for two approx.,3.7,Multicuisine,127,₹ 1300 for two approx.,15% Off + 25% Off
Thai Esan,₹ 1000 for two approx.,4.0,Thai,127,₹ 1000 for two approx.,15% Off + 25% Off
Thai Esan,₹ 1000 for two approx.,4.0,Thai,127,₹ 1000 for two approx.,15% Off + 25% Off
The Beer Cafe Skybar,₹ 1200 for two approx.,4.3,Multicuisine,127,₹ 1200 for two approx.,15% Off + 25% Off
The Beer Cafe Skybar,₹ 1200 for two approx.,4.3,Multicuisine,127,₹ 1200 for two approx.,15% Off + 25% Off
Cafe Buddy's Espresso,₹ 600 for two approx.,5.0,Cafe,127,₹ 600 for two approx.,15% Off + 25% Off
Cafe Buddy's Espresso,₹ 600 for two approx.,5.0,Cafe,127,₹ 600 for two approx.,15% Off + 25% Off
Congo,₹ 2400 for two approx.,4.4,Multicuisine,127,₹ 2400 for two approx.,15% Off + 25% Off
Congo,₹ 2400 for two approx.,4.4,Multicuisine,127,₹ 2400 for two approx.,15% Off + 25% Off
U & Me Fine Dine And Lounge,₹ 1500 for two approx.,4.0,"Cafe, Fast Food",127,₹ 1500 for two approx.,15% Off + 25% Off
U & Me Fine Dine And Lounge,₹ 1500 for two approx.,4.0,"Cafe, Fast Food",127,₹ 1500 for two approx.,15% Off + 25% Off
Ghoomar Village,₹ 2000 for two approx.,2.0,Rajasthani,127,₹ 2000 for two approx.,15% Off + 25% Off
Ghoomar Village,₹ 2000 for two approx.,2.0,Rajasthani,127,₹ 2000 for two approx.,15% Off + 25% Off
Dum Pukht ,₹ 6500 for two approx.,4.6,"Awadhi, Indian",127,₹ 6500 for two approx.,15% Off + 25% Off
Dum Pukht ,₹ 6500 for two approx.,4.6,"Awadhi, Indian",127,₹ 6500 for two approx.,15% Off + 25% Off
Geoffrey's,₹ 2500 for two approx.,4.4,"Multicuisine, Cocktail Menu",128,₹ 2500 for two approx.,15% Off + 25% Off
Geoffrey's,₹ 2500 for two approx.,4.4,"Multicuisine, Cocktail Menu",128,₹ 2500 for two approx.,15% Off + 25% Off
Dhaba - Estd 1986 Delhi,₹ 1500 for two approx.,4.0,North Indian,128,₹ 1500 for two approx.,15% Off + 25% Off
Dhaba - Estd 1986 Delhi,₹ 1500 for two approx.,4.0,North Indian,128,₹ 1500 for two approx.,15% Off + 25% Off
Club Ebowla BYOB,₹ 900 for two approx.,3.4,Multicuisine,128,₹ 900 for two approx.,15% Off + 25% Off
Club Ebowla BYOB,₹ 900 for two approx.,3.4,Multicuisine,128,₹ 900 for two approx.,15% Off + 25% Off
Blanca,₹ 1500 for two approx.,5.0,Multicuisine,128,₹ 1500 for two approx.,15% Off + 25% Off
Blanca,₹ 1500 for two approx.,5.0,Multicuisine,128,₹ 1500 for two approx.,15% Off + 25% Off
Avatar,₹ 3000 for two approx.,3.8,"European, Turkish, Modern Indian, Asian",128,₹ 3000 for two approx.,15% Off + 25% Off
Avatar,₹ 3000 for two approx.,3.8,"European, Turkish, Modern Indian, Asian",128,₹ 3000 for two approx.,15% Off + 25% Off
Cove The Bar,₹ 2000 for two approx.,4.4,"Finger Food, Cocktail Menu",128,₹ 2000 for two approx.,15% Off + 25% Off
Cove The Bar,₹ 2000 for two approx.,4.4,"Finger Food, Cocktail Menu",128,₹ 2000 for two approx.,15% Off + 25% Off
Cafe Taxi,₹ 1200 for two approx.,4.5,Multicuisine,128,₹ 1200 for two approx.,15% Off + 25% Off
Cafe Taxi,₹ 1200 for two approx.,4.5,Multicuisine,128,₹ 1200 for two approx.,15% Off + 25% Off
INJA,₹ 4000 for two approx.,4.9,"Indian, Japanese",128,₹ 4000 for two approx.,15% Off + 25% Off
INJA,₹ 4000 for two approx.,4.9,"Indian, Japanese",128,₹ 4000 for two approx.,15% Off + 25% Off
Eat Out Get Fit,₹ 500 for two approx.,4.9,"Healthy Food, Continental",128,₹ 500 for two approx.,15% Off + 25% Off
Eat Out Get Fit,₹ 500 for two approx.,4.9,"Healthy Food, Continental",128,₹ 500 for two approx.,15% Off + 25% Off
My Buffet Restaurant & Bar,₹ 800 for two approx.,1.0,Multicuisine,129,₹ 800 for two approx.,15% Off + 25% Off
My Buffet Restaurant & Bar,₹ 800 for two approx.,1.0,Multicuisine,129,₹ 800 for two approx.,15% Off + 25% Off
Laa Favouritie Cafe,₹ 1000 for two approx.,5.0,Italian,129,₹ 1000 for two approx.,15% Off + 25% Off
Laa Favouritie Cafe,₹ 1000 for two approx.,5.0,Italian,129,₹ 1000 for two approx.,15% Off + 25% Off
LA Fiorito,₹ 1000 for two approx.,4.0,European,129,₹ 1000 for two approx.,15% Off + 25% Off
LA Fiorito,₹ 1000 for two approx.,4.0,European,129,₹ 1000 for two approx.,15% Off + 25% Off
Pinxx by Regenta Inn,₹ 1000 for two approx.,4.2,Multicuisine,129,₹ 1000 for two approx.,15% Off + 25% Off
Pinxx by Regenta Inn,₹ 1000 for two approx.,4.2,Multicuisine,129,₹ 1000 for two approx.,15% Off + 25% Off
Rasamama,₹ 1000 for two approx.,4.8,South Indian,129,₹ 1000 for two approx.,15% Off + 25% Off
Rasamama,₹ 1000 for two approx.,4.8,South Indian,129,₹ 1000 for two approx.,15% Off + 25% Off
The SoHo Garden,₹ 1100 for two approx.,3.3,Multicuisine,129,₹ 1100 for two approx.,15% Off + 25% Off
The SoHo Garden,₹ 1100 for two approx.,3.3,Multicuisine,129,₹ 1100 for two approx.,15% Off + 25% Off
Lush,₹ 1500 for two approx.,4.0,Multicuisine,129,₹ 1500 for two approx.,15% Off + 25% Off
Lush,₹ 1500 for two approx.,4.0,Multicuisine,129,₹ 1500 for two approx.,15% Off + 25% Off
Cabo Deli,₹ 1200 for two approx.,2.2,Multicuisine,129,₹ 1200 for two approx.,15% Off + 25% Off
Cabo Deli,₹ 1200 for two approx.,2.2,Multicuisine,129,₹ 1200 for two approx.,15% Off + 25% Off
SOCA - Brewery & Cocktail Bar,₹ 1500 for two approx.,4.7,"Italian, Mexican, Mughlai, North Indian, Asian",129,₹ 1500 for two approx.,15% Off + 25% Off
SOCA - Brewery & Cocktail Bar,₹ 1500 for two approx.,4.7,"Italian, Mexican, Mughlai, North Indian, Asian",129,₹ 1500 for two approx.,15% Off + 25% Off
Elia Kitchen & Bar,₹ 1200 for two approx.,4.0,Multicuisine,130,₹ 1200 for two approx.,15% Off + 25% Off
Elia Kitchen & Bar,₹ 1200 for two approx.,4.0,Multicuisine,130,₹ 1200 for two approx.,15% Off + 25% Off
Nineteenth Hole,₹ 1400 for two approx.,3.8,Multicuisine,130,₹ 1400 for two approx.,15% Off + 25% Off
Nineteenth Hole,₹ 1400 for two approx.,3.8,Multicuisine,130,₹ 1400 for two approx.,15% Off + 25% Off
ilios,₹ 1000 for two approx.,2.9,Multicuisine,130,₹ 1000 for two approx.,15% Off + 25% Off
ilios,₹ 1000 for two approx.,2.9,Multicuisine,130,₹ 1000 for two approx.,15% Off + 25% Off
Tapas ,₹ 3000 for two approx.,4.8,"Cocktail Menu, Finger Food",130,₹ 3000 for two approx.,15% Off + 25% Off
Tapas ,₹ 3000 for two approx.,4.8,"Cocktail Menu, Finger Food",130,₹ 3000 for two approx.,15% Off + 25% Off
Copper Moon,₹ 1000 for two approx.,4.5,Multicuisine,130,₹ 1000 for two approx.,15% Off + 25% Off
Copper Moon,₹ 1000 for two approx.,4.5,Multicuisine,130,₹ 1000 for two approx.,15% Off + 25% Off
Bay Leaf,₹ 1200 for two approx.,4.0,Multicuisine,130,₹ 1200 for two approx.,15% Off + 25% Off
Bay Leaf,₹ 1200 for two approx.,4.0,Multicuisine,130,₹ 1200 for two approx.,15% Off + 25% Off
Miss Doozy,₹ 2000 for two approx.,4.0,Multicuisine,130,₹ 2000 for two approx.,15% Off + 25% Off
Miss Doozy,₹ 2000 for two approx.,4.0,Multicuisine,130,₹ 2000 for two approx.,15% Off + 25% Off
Bao ‘n More,₹ 1200 for two approx.,5.0,Pan Asian,130,₹ 1200 for two approx.,15% Off + 25% Off
Bao ‘n More,₹ 1200 for two approx.,5.0,Pan Asian,130,₹ 1200 for two approx.,15% Off + 25% Off
Cafe Honey,₹ 1800 for two approx.,5.0,Chinese,130,₹ 1800 for two approx.,15% Off + 25% Off
Cafe Honey,₹ 1800 for two approx.,5.0,Chinese,130,₹ 1800 for two approx.,15% Off + 25% Off
Neptune Bar,₹ 2000 for two approx.,4.0,Multicuisine,131,₹ 2000 for two approx.,15% Off + 25% Off
Neptune Bar,₹ 2000 for two approx.,4.0,Multicuisine,131,₹ 2000 for two approx.,15% Off + 25% Off
"Bayleaf, The Meriton Hotel",₹ 1200 for two approx.,4.0,Multicuisine,131,₹ 1200 for two approx.,15% Off + 25% Off
"Bayleaf, The Meriton Hotel",₹ 1200 for two approx.,4.0,Multicuisine,131,₹ 1200 for two approx.,15% Off + 25% Off
Norman,₹ 3500 for two approx.,4.0,Multicuisine,131,₹ 3500 for two approx.,15% Off + 25% Off
Norman,₹ 3500 for two approx.,4.0,Multicuisine,131,₹ 3500 for two approx.,15% Off + 25% Off
Cafe StayWoke,₹ 1200 for two approx.,4.0,Multicuisine,131,₹ 1200 for two approx.,15% Off + 25% Off
Cafe StayWoke,₹ 1200 for two approx.,4.0,Multicuisine,131,₹ 1200 for two approx.,15% Off + 25% Off
Nest by 1Oak,₹ 2000 for two approx.,4.0,"Italian, Asian",131,₹ 2000 for two approx.,15% Off + 25% Off
Nest by 1Oak,₹ 2000 for two approx.,4.0,"Italian, Asian",131,₹ 2000 for two approx.,15% Off + 25% Off
Kohiba,₹ 2400 for two approx.,5.0,Multicuisine,131,₹ 2400 for two approx.,15% Off + 25% Off
Kohiba,₹ 2400 for two approx.,5.0,Multicuisine,131,₹ 2400 for two approx.,15% Off + 25% Off
Mini Goa Cafe,₹ 1500 for two approx.,5.0,Multicuisine,131,₹ 1500 for two approx.,15% Off + 25% Off
Mini Goa Cafe,₹ 1500 for two approx.,5.0,Multicuisine,131,₹ 1500 for two approx.,15% Off + 25% Off
The Forestta,₹ 1000 for two approx.,3.8,Multicuisine,131,₹ 1000 for two approx.,15% Off + 25% Off
The Forestta,₹ 1000 for two approx.,3.8,Multicuisine,131,₹ 1000 for two approx.,15% Off + 25% Off
Cream Centre - Vegetarian Legacy Since 1958,₹ 1200 for two approx.,5.0,Multicuisine,131,₹ 1200 for two approx.,15% Off + 25% Off
Cream Centre - Vegetarian Legacy Since 1958,₹ 1200 for two approx.,5.0,Multicuisine,131,₹ 1200 for two approx.,15% Off + 25% Off
Home,₹ 3000 for two approx.,4.3,"European, Japanese, Modern Indian",132,₹ 3000 for two approx.,15% Off + 25% Off
Home,₹ 3000 for two approx.,4.3,"European, Japanese, Modern Indian",132,₹ 3000 for two approx.,15% Off + 25% Off
736 A.D.,₹ 1200 for two approx.,4.1,Multicuisine,132,₹ 1200 for two approx.,15% Off + 25% Off
736 A.D.,₹ 1200 for two approx.,4.1,Multicuisine,132,₹ 1200 for two approx.,15% Off + 25% Off
Konfidential ,₹ 1200 for two approx.,1.0,"Cafe, Multicuisine",132,₹ 1200 for two approx.,15% Off + 25% Off
Konfidential ,₹ 1200 for two approx.,1.0,"Cafe, Multicuisine",132,₹ 1200 for two approx.,15% Off + 25% Off
H2 Orbit,₹ 1000 for two approx.,4.0,North Indian,132,₹ 1000 for two approx.,15% Off + 25% Off
H2 Orbit,₹ 1000 for two approx.,4.0,North Indian,132,₹ 1000 for two approx.,15% Off + 25% Off
Ghaint Pajiii,₹ 600 for two approx.,4.0,Fast Food,132,₹ 600 for two approx.,15% Off + 25% Off
Ghaint Pajiii,₹ 600 for two approx.,4.0,Fast Food,132,₹ 600 for two approx.,15% Off + 25% Off
Beyond Beer,₹ 1000 for two approx.,4.0,Multicuisine,132,₹ 1000 for two approx.,15% Off + 25% Off
Beyond Beer,₹ 1000 for two approx.,4.0,Multicuisine,132,₹ 1000 for two approx.,15% Off + 25% Off
Popcorn & Co.,₹ 198 for two approx.,4.0,Fast Food,132,₹ 198 for two approx.,15% Off + 25% Off
Popcorn & Co.,₹ 198 for two approx.,4.0,Fast Food,132,₹ 198 for two approx.,15% Off + 25% Off
Quarter Plate By Chef Kunal Kapur,₹ 1100 for two approx.,3.8,Multicuisine,132,₹ 1100 for two approx.,15% Off + 25% Off
Quarter Plate By Chef Kunal Kapur,₹ 1100 for two approx.,3.8,Multicuisine,132,₹ 1100 for two approx.,15% Off + 25% Off
House of Espresso,₹ 500 for two approx.,5.0,Coffee,132,₹ 500 for two approx.,15% Off + 25% Off
House of Espresso,₹ 500 for two approx.,5.0,Coffee,132,₹ 500 for two approx.,15% Off + 25% Off
Sinsa Seoul Cafe,₹ 700 for two approx.,5.0,Korean,133,₹ 700 for two approx.,15% Off + 25% Off
Sinsa Seoul Cafe,₹ 700 for two approx.,5.0,Korean,133,₹ 700 for two approx.,15% Off + 25% Off
Himalayan Java Coffee,₹ 800 for two approx.,4.7,"Coffee and Tea, Continental",133,₹ 800 for two approx.,15% Off + 25% Off
Himalayan Java Coffee,₹ 800 for two approx.,4.7,"Coffee and Tea, Continental",133,₹ 800 for two approx.,15% Off + 25% Off
FAM JAM Restaurant - 100% Vegetarian,₹ 1000 for two approx.,4.9,Multicuisine,133,₹ 1000 for two approx.,15% Off + 25% Off
FAM JAM Restaurant - 100% Vegetarian,₹ 1000 for two approx.,4.9,Multicuisine,133,₹ 1000 for two approx.,15% Off + 25% Off
 In The Punjab,₹ 1800 for two approx.,4.0,North Indian,133,₹ 1800 for two approx.,15% Off + 25% Off
 In The Punjab,₹ 1800 for two approx.,4.0,North Indian,133,₹ 1800 for two approx.,15% Off + 25% Off
Camo - Modern Cookhouse,₹ 1500 for two approx.,4.8,Multicuisine,133,₹ 1500 for two approx.,15% Off + 25% Off
Camo - Modern Cookhouse,₹ 1500 for two approx.,4.8,Multicuisine,133,₹ 1500 for two approx.,15% Off + 25% Off
Mazi,₹ 1200 for two approx.,3.6,Multicuisine,133,₹ 1200 for two approx.,15% Off + 25% Off
